sensor_name,sensor_kind,t_monotonic,t_wall,raw_value,value,units,status,message,filtered_value,sequence,source
thrust,thrust,378079.0779372,1779343247.0586843,-1051,62.6444891267397,N,OK,,,,simulated
tank_temp,temperature,378079.0779853,1779343247.058732,181996,22.020992823415714,°C,OK,,,,simulated
CC-PT,pressure,378079.1028848,1779343247.0836341,2173940,198.94234227446816,psi,OK,,,,simulated
FI-PT,pressure,378079.1030482,1779343247.0837948,2860109,301.18950321549215,psi,OK,,,,simulated
thrust,thrust,378079.1030783,1779343247.0838249,-731,43.571000524877945,N,OK,,,,simulated
tank_temp,temperature,378079.1031134,1779343247.0838604,181906,21.88165727356445,°C,OK,,,,simulated
CC-PT,pressure,378079.1174442,1779343247.0981927,2170346,198.406794477319,psi,OK,,,,simulated
FI-PT,pressure,378079.1177303,1779343247.0984771,2857305,300.7716746058076,psi,OK,,,,simulated
thrust,thrust,378079.1178303,1779343247.0985782,-655,39.04104698193578,N,OK,,,,simulated
tank_temp,temperature,378079.1179525,1779343247.0987008,181874,21.832115744728448,°C,OK,,,,simulated
CC-PT,pressure,378079.1316994,1779343247.1124496,2170856,198.48279040846705,psi,OK,,,,simulated
FI-PT,pressure,378079.1318762,1779343247.1126237,2849851,299.6609419180086,psi,OK,,,,simulated
thrust,thrust,378079.1319236,1779343247.1126704,-475,28.31220964338854,N,OK,,,,simulated
tank_temp,temperature,378079.1320393,1779343247.1127875,181864,21.816634016967196,°C,OK,,,,simulated
CC-PT,pressure,378079.1433883,1779343247.1241374,2178270,199.58756263107801,psi,OK,,,,simulated
FI-PT,pressure,378079.1435752,1779343247.1243217,2842229,298.5251752764196,psi,OK,,,,simulated
thrust,thrust,378079.1436071,1779343247.1243541,-335,19.967558380074024,N,OK,,,,simulated
tank_temp,temperature,378079.1436425,1779343247.1243894,181868,21.822826708071695,°C,OK,,,,simulated
CC-PT,pressure,378079.1562748,1779343247.1370237,2185511,200.66655584175064,psi,OK,,,,simulated
FI-PT,pressure,378079.1564266,1779343247.1371732,2850516,299.7600346517604,psi,OK,,,,simulated
thrust,thrust,378079.1564443,1779343247.137191,-181,10.788441990428055,N,OK,,,,simulated
tank_temp,temperature,378079.1564665,1779343247.1372132,181879,21.83985660860907,°C,OK,,,,simulated
CC-PT,pressure,378079.1669197,1779343247.1476676,2180274,199.88618193700103,psi,OK,,,,simulated
FI-PT,pressure,378079.1670246,1779343247.1477814,2865330,301.9674929341665,psi,OK,,,,simulated
thrust,thrust,378079.1670805,1779343247.1478274,-81,4.827976802346257,N,OK,,,,simulated
tank_temp,temperature,378079.1671011,1779343247.147848,181972,21.98383667678871,°C,OK,,,,simulated
CC-PT,pressure,378079.1771622,1779343247.15791,2192270,201.67372544690676,psi,OK,,,,simulated
FI-PT,pressure,378079.177236,1779343247.1579828,2853863,300.2587765763732,psi,OK,,,,simulated
thrust,thrust,378079.1772494,1779343247.157996,-9,0.5364418669273618,N,OK,,,,simulated
tank_temp,temperature,378079.1772639,1779343247.1580107,181863,21.81508584419107,°C,OK,,,,simulated
CC-PT,pressure,378079.1875153,1779343247.1682632,2194010,201.93300568258832,psi,OK,,,,simulated
FI-PT,pressure,378079.1877372,1779343247.1684847,2848453,299.4526236596851,psi,OK,,,,simulated
thrust,thrust,378079.1878146,1779343247.168562,159,9.47713964905006,N,OK,,,,simulated
tank_temp,temperature,378079.1878349,1779343247.1685815,181923,21.907976210758576,°C,OK,,,,simulated
CC-PT,pressure,378079.1978763,1779343247.1786246,2181213,200.02610385729125,psi,OK,,,,simulated
FI-PT,pressure,378079.1979657,1779343247.1787126,2844025,298.79280016336446,psi,OK,,,,simulated
thrust,thrust,378079.1980462,1779343247.1787934,193,11.50369781299787,N,OK,,,,simulated
tank_temp,temperature,378079.1980854,1779343247.1788325,181987,22.007059268430588,°C,OK,,,,simulated
CC-PT,pressure,378079.2082126,1779343247.18896,2183648,200.38894717561573,psi,OK,,,,simulated
FI-PT,pressure,378079.2083196,1779343247.1890666,2842679,298.5922305097855,psi,OK,,,,simulated
thrust,thrust,378079.2083563,1779343247.1891031,357,21.27886072145202,N,OK,,,,simulated
tank_temp,temperature,378079.2083836,1779343247.1891303,181930,21.918813420191455,°C,OK,,,,simulated
CC-PT,pressure,378079.2188636,1779343247.1996112,2193904,201.9172104498399,psi,OK,,,,simulated
FI-PT,pressure,378079.219004,1779343247.1997516,2858890,301.00785803888533,psi,OK,,,,simulated
thrust,thrust,378079.2190566,1779343247.1998036,483,28.789046858435086,N,OK,,,,simulated
tank_temp,temperature,378079.2191101,1779343247.199857,181908,21.8847536191167,°C,OK,,,,simulated
CC-PT,pressure,378079.2293058,1779343247.210054,2189109,201.2026996854186,psi,OK,,,,simulated
FI-PT,pressure,378079.2294091,1779343247.210156,2843504,298.71516510428967,psi,OK,,,,simulated
thrust,thrust,378079.229442,1779343247.2101889,511,30.45797711109799,N,OK,,,,simulated
tank_temp,temperature,378079.229474,1779343247.2102208,182029,22.07208252502784,°C,OK,,,,simulated
CC-PT,pressure,378079.2397864,1779343247.2205343,2191683,201.58625562027166,psi,OK,,,,simulated
FI-PT,pressure,378079.2399559,1779343247.2207038,2858422,300.9381205961848,psi,OK,,,,simulated
thrust,thrust,378079.2400204,1779343247.220768,675,40.23314001955214,N,OK,,,,simulated
tank_temp,temperature,378079.2400719,1779343247.2208192,181918,21.900235346877952,°C,OK,,,,simulated
CC-PT,pressure,378079.2502037,1779343247.2309518,2195727,202.18885865078673,psi,OK,,,,simulated
FI-PT,pressure,378079.2503404,1779343247.231088,2854564,300.3632337287943,psi,OK,,,,simulated
thrust,thrust,378079.2504075,1779343247.2311544,789,47.02807033396539,N,OK,,,,simulated
tank_temp,temperature,378079.2504302,1779343247.2311769,181870,21.825923053623946,°C,OK,,,,simulated
CC-PT,pressure,378079.2607424,1779343247.2414908,2207523,203.94659983475205,psi,OK,,,,simulated
FI-PT,pressure,378079.2608331,1779343247.2415798,2872150,302.9837522487345,psi,OK,,,,simulated
thrust,thrust,378079.2608476,1779343247.241594,869,51.79644248443083,N,OK,,,,simulated
tank_temp,temperature,378079.2608622,1779343247.2416089,181922,21.906428037982455,°C,OK,,,,simulated
CC-PT,pressure,378079.2726129,1779343247.253361,2203679,203.3737991301774,psi,OK,,,,simulated
FI-PT,pressure,378079.2727433,1779343247.2534904,2859205,301.0547967022415,psi,OK,,,,simulated
thrust,thrust,378079.2727757,1779343247.2535222,1107,65.9823496320655,N,OK,,,,simulated
tank_temp,temperature,378079.2727952,1779343247.253542,181924,21.909524383534702,°C,OK,,,,simulated
CC-PT,pressure,378079.2832495,1779343247.2639978,2191726,201.59266312034885,psi,OK,,,,simulated
FI-PT,pressure,378079.2833833,1779343247.2641308,2843775,298.75554725593895,psi,OK,,,,simulated
thrust,thrust,378079.2834527,1779343247.2642002,1087,64.79025659444915,N,OK,,,,simulated
tank_temp,temperature,378079.2834921,1779343247.264239,181984,22.00241475010221,°C,OK,,,,simulated
CC-PT,pressure,378079.2946521,1779343247.2754,2196586,202.31685964070078,psi,OK,,,,simulated
FI-PT,pressure,378079.2947703,1779343247.2755175,2861788,301.43969374176186,psi,OK,,,,simulated
thrust,thrust,378079.2948003,1779343247.2755468,1285,76.59197766685111,N,OK,,,,simulated
tank_temp,temperature,378079.2948187,1779343247.2755654,181911,21.889398137445077,°C,OK,,,,simulated
CC-PT,pressure,378079.3052775,1779343247.2860258,2210190,204.3440138511674,psi,OK,,,,simulated
FI-PT,pressure,378079.3053708,1779343247.2861173,2859682,301.12587524960935,psi,OK,,,,simulated
thrust,thrust,378079.3053867,1779343247.2861333,1267,75.51909393299638,N,OK,,,,simulated
tank_temp,temperature,378079.3054017,1779343247.2861483,181835,21.771737006459567,°C,OK,,,,simulated
CC-PT,pressure,378079.3204797,1779343247.3012276,2213107,204.77868077500833,psi,OK,,,,simulated
FI-PT,pressure,378079.3206006,1779343247.3013473,2854418,300.3414780308578,psi,OK,,,,simulated
thrust,thrust,378079.3206283,1779343247.301375,1459,86.96318709411344,N,OK,,,,simulated
tank_temp,temperature,378079.3223132,1779343247.303061,181863,21.81508584419107,°C,OK,,,,simulated
CC-PT,pressure,378079.3445126,1779343247.3252606,2200025,202.82931063524612,psi,OK,,,,simulated
FI-PT,pressure,378079.3445927,1779343247.3253393,2862561,301.55487973152157,psi,OK,,,,simulated
thrust,thrust,378079.344606,1779343247.3253527,1715,102.22197797560284,N,OK,,,,simulated
tank_temp,temperature,378079.3446207,1779343247.3253672,181928,21.915717074639204,°C,OK,,,,simulated
CC-PT,pressure,378079.3553408,1779343247.336089,2223083,206.26522079291593,psi,OK,,,,simulated
FI-PT,pressure,378079.355536,1779343247.3362837,2857510,300.8022219898965,psi,OK,,,,simulated
thrust,thrust,378079.3555764,1779343247.336323,1753,104.48695474707392,N,OK,,,,simulated
tank_temp,temperature,378079.3555941,1779343247.3363407,181896,21.8661755458032,°C,OK,,,,simulated
CC-PT,pressure,378079.3659557,1779343247.346703,2203750,203.38437895588623,psi,OK,,,,simulated
FI-PT,pressure,378079.3660408,1779343247.3467877,2879666,304.1037236575751,psi,OK,,,,simulated
thrust,thrust,378079.3660623,1779343247.346809,1885,112.3547687953419,N,OK,,,,simulated
tank_temp,temperature,378079.3660751,1779343247.3468218,181946,21.943584184609456,°C,OK,,,,simulated
CC-PT,pressure,378079.3766461,1779343247.357395,2214025,204.9154734510748,psi,OK,,,,simulated
FI-PT,pressure,378079.3768312,1779343247.3575785,2868294,302.4091634046034,psi,OK,,,,simulated
thrust,thrust,378079.3768676,1779343247.3576145,2027,120.81862936241805,N,OK,,,,simulated
tank_temp,temperature,378079.3768962,1779343247.357643,181858,21.807344980310443,°C,OK,,,,simulated
CC-PT,pressure,378079.3881695,1779343247.368969,2226275,206.74086591492485,psi,OK,,,,simulated
FI-PT,pressure,378079.3885459,1779343247.369293,2866094,302.08133781925886,psi,OK,,,,simulated
thrust,thrust,378079.3885842,1779343247.3693311,2065,123.08360613388913,N,OK,,,,simulated
tank_temp,temperature,378079.3886951,1779343247.3694434,181999,22.02563734174409,°C,OK,,,,simulated
CC-PT,pressure,378079.3977,1779343247.3784478,2220861,205.93411695171798,psi,OK,,,,simulated
FI-PT,pressure,378079.3977844,1779343247.378531,2849678,299.6351629060701,psi,OK,,,,simulated
thrust,thrust,378079.3977964,1779343247.3785431,2111,125.82542012040676,N,OK,,,,simulated
tank_temp,temperature,378079.3978082,1779343247.3785548,182084,22.157232027714727,°C,OK,,,,simulated
CC-PT,pressure,378079.4080203,1779343247.3887684,2221289,205.99789392923046,psi,OK,,,,simulated
FI-PT,pressure,378079.4081356,1779343247.3888822,2871327,302.86111567748975,psi,OK,,,,simulated
thrust,thrust,378079.4081585,1779343247.3889053,2173,129.52090853701748,N,OK,,,,simulated
tank_temp,temperature,378079.4081803,1779343247.388927,181947,21.94513235738558,°C,OK,,,,simulated
CC-PT,pressure,378079.4186417,1779343247.3993893,2233316,207.79005679965695,psi,OK,,,,simulated
FI-PT,pressure,378079.4187023,1779343247.3994489,2877683,303.80823359587595,psi,OK,,,,simulated
thrust,thrust,378079.4187165,1779343247.3994632,2347,139.8921179642798,N,OK,,,,simulated
tank_temp,temperature,378079.4187308,1779343247.3994775,182001,22.028733687296338,°C,OK,,,,simulated
CC-PT,pressure,378079.428889,1779343247.4096372,2217151,205.3812838055234,psi,OK,,,,simulated
FI-PT,pressure,378079.4290346,1779343247.409782,2856299,300.62176890632736,psi,OK,,,,simulated
thrust,thrust,378079.4290887,1779343247.4098356,2379,141.79946682446598,N,OK,,,,simulated
tank_temp,temperature,378079.4291251,1779343247.4098725,181939,21.93274697517658,°C,OK,,,,simulated
CC-PT,pressure,378079.4394819,1779343247.42023,2227736,206.95857190591954,psi,OK,,,,simulated
FI-PT,pressure,378079.4396235,1779343247.4203713,2854302,300.32419268181235,psi,OK,,,,simulated
thrust,thrust,378079.4396747,1779343247.4204216,2447,145.8525831523616,N,OK,,,,simulated
tank_temp,temperature,378079.4397089,1779343247.420456,181910,21.887849964668952,°C,OK,,,,simulated
CC-PT,pressure,378079.4496745,1779343247.4304242,2219694,205.7602203798557,psi,OK,,,,simulated
FI-PT,pressure,378079.4498036,1779343247.4305508,2852229,300.01529157344004,psi,OK,,,,simulated
thrust,thrust,378079.4498304,1779343247.430577,2569,153.1243506818214,N,OK,,,,simulated
tank_temp,temperature,378079.4498537,1779343247.4306004,182009,22.04111906950534,°C,OK,,,,simulated
CC-PT,pressure,378079.4602199,1779343247.4409673,2216241,205.24568322249453,psi,OK,,,,simulated
FI-PT,pressure,378079.4603043,1779343247.4410508,2857685,300.8282990250944,psi,OK,,,,simulated
thrust,thrust,378079.4603336,1779343247.4410806,2613,155.7469553645774,N,OK,,,,simulated
tank_temp,temperature,378079.4603515,1779343247.4410982,181926,21.912620729086953,°C,OK,,,,simulated
CC-PT,pressure,378079.4716974,1779343247.4524457,2225050,206.55832666853985,psi,OK,,,,simulated
FI-PT,pressure,378079.4718168,1779343247.4525635,2869108,302.5304588711809,psi,OK,,,,simulated
thrust,thrust,378079.4718404,1779343247.4525874,2737,163.13793219779882,N,OK,,,,simulated
tank_temp,temperature,378079.4721105,1779343247.4528587,182021,22.05969714281884,°C,OK,,,,simulated
CC-PT,pressure,378079.482237,1779343247.462985,2244172,209.40772705170235,psi,OK,,,,simulated
FI-PT,pressure,378079.4823553,1779343247.463102,2860452,301.2406142044799,psi,OK,,,,simulated
thrust,thrust,378079.4824201,1779343247.463167,2767,164.92607175422336,N,OK,,,,simulated
tank_temp,temperature,378079.482448,1779343247.4631948,182067,22.130913090520597,°C,OK,,,,simulated
CC-PT,pressure,378079.4927825,1779343247.4735305,2246228,209.7140949623698,psi,OK,,,,simulated
FI-PT,pressure,378079.4928916,1779343247.4736383,2856520,300.6547004764915,psi,OK,,,,simulated
thrust,thrust,378079.4929146,1779343247.4736614,2815,167.78709504450262,N,OK,,,,simulated
tank_temp,temperature,378079.4929383,1779343247.473685,181970,21.98074033123646,°C,OK,,,,simulated
CC-PT,pressure,378079.5034744,1779343247.484223,2255790,211.13894416558077,psi,OK,,,,simulated
FI-PT,pressure,378079.5036932,1779343247.484441,2880880,304.28462377603336,psi,OK,,,,simulated
thrust,thrust,378079.5037649,1779343247.484512,2919,173.9859788401077,N,OK,,,,simulated
tank_temp,temperature,378079.5037972,1779343247.484544,182049,22.103045980550345,°C,OK,,,,simulated
CC-PT,pressure,378079.5140429,1779343247.494791,2227969,206.99329161564012,psi,OK,,,,simulated
FI-PT,pressure,378079.5141503,1779343247.4948971,2867734,302.3257168919703,psi,OK,,,,simulated
thrust,thrust,378079.514208,1779343247.4949555,2911,173.50914162506115,N,OK,,,,simulated
tank_temp,temperature,378079.5142729,1779343247.4950204,181873,21.830567571952322,°C,OK,,,,simulated
CC-PT,pressure,378079.5244911,1779343247.5052395,2244124,209.40057449347665,psi,OK,,,,simulated
FI-PT,pressure,378079.5246303,1779343247.5053778,2862870,301.60092432509947,psi,OK,,,,simulated
thrust,thrust,378079.5246827,1779343247.5054295,2921,174.10518814386933,N,OK,,,,simulated
tank_temp,temperature,378079.5247127,1779343247.5054595,181924,21.909524383534702,°C,OK,,,,simulated
CC-PT,pressure,378079.5353096,1779343247.516057,2251306,210.4707760179968,psi,OK,,,,simulated
FI-PT,pressure,378079.5353705,1779343247.5161173,2866214,302.0992192148231,psi,OK,,,,simulated
thrust,thrust,378079.535387,1779343247.5161335,2975,177.3238393454335,N,OK,,,,simulated
tank_temp,temperature,378079.5354046,1779343247.5161512,181903,21.877012755236077,°C,OK,,,,simulated
CC-PT,pressure,378079.5457942,1779343247.5265431,2269629,213.20111610902737,psi,OK,,,,simulated
FI-PT,pressure,378079.5459966,1779343247.5267444,2863615,301.7119379892275,psi,OK,,,,simulated
thrust,thrust,378079.5460572,1779343247.526804,3079,183.52272314103857,N,OK,,,,simulated
tank_temp,temperature,378079.5461331,1779343247.5268805,181876,21.835212090280695,°C,OK,,,,simulated
CC-PT,pressure,378079.556141,1779343247.5368886,2231321,207.49277859840137,psi,OK,,,,simulated
FI-PT,pressure,378079.5563005,1779343247.5370483,2870706,302.76857945544475,psi,OK,,,,simulated
thrust,thrust,378079.5563498,1779343247.5370965,3145,187.45663016517256,N,OK,,,,simulated
tank_temp,temperature,378079.5563745,1779343247.5371213,181877,21.83676026305682,°C,OK,,,,simulated
CC-PT,pressure,378079.5664377,1779343247.547186,2223229,206.28697649085242,psi,OK,,,,simulated
FI-PT,pressure,378079.5665862,1779343247.5473337,2871413,302.8739306776441,psi,OK,,,,simulated
thrust,thrust,378079.5666399,1779343247.5473866,3133,186.74137434260274,N,OK,,,,simulated
tank_temp,temperature,378079.5667098,1779343247.5474575,181959,21.963710430699084,°C,OK,,,,simulated
CC-PT,pressure,378079.5772556,1779343247.5580037,2246223,209.7133499042213,psi,OK,,,,simulated
FI-PT,pressure,378079.5773521,1779343247.5580988,2846899,299.22105958712814,psi,OK,,,,simulated
thrust,thrust,378079.5773705,1779343247.5581172,3213,191.50974649306818,N,OK,,,,simulated
tank_temp,temperature,378079.5773894,1779343247.558136,181869,21.82437488084782,°C,OK,,,,simulated
CC-PT,pressure,378079.5877749,1779343247.5685253,2260697,211.8701442325287,psi,OK,,,,simulated
FI-PT,pressure,378079.5883971,1779343247.5691452,2880069,304.163775344345,psi,OK,,,,simulated
thrust,thrust,378079.5884614,1779343247.5692084,3193,190.31765345545182,N,OK,,,,simulated
tank_temp,temperature,378079.588496,1779343247.569243,181951,21.951325048490084,°C,OK,,,,simulated
CC-PT,pressure,378079.5977997,1779343247.5785477,2233041,207.7490786014889,psi,OK,,,,simulated
FI-PT,pressure,378079.5979467,1779343247.578694,2866587,302.154800552702,psi,OK,,,,simulated
thrust,thrust,378079.5980065,1779343247.5787537,3285,195.80128142848707,N,OK,,,,simulated
tank_temp,temperature,378079.5980563,1779343247.5788033,181885,21.84914564526582,°C,OK,,,,simulated
CC-PT,pressure,378079.6151412,1779343247.5958896,2241057,208.94355582518048,psi,OK,,,,simulated
FI-PT,pressure,378079.6154004,1779343247.596148,2861925,301.46010833503107,psi,OK,,,,simulated
thrust,thrust,378079.6154454,1779343247.5961924,3287,195.9204907322487,N,OK,,,,simulated
tank_temp,temperature,378079.6154736,1779343247.5962205,181976,21.99002936789321,°C,OK,,,,simulated
CC-PT,pressure,378079.634403,1779343247.6151516,2232720,207.70124586835453,psi,OK,,,,simulated
FI-PT,pressure,378079.6345675,1779343247.6153142,2876992,303.7052665597518,psi,OK,,,,simulated
thrust,thrust,378079.6345896,1779343247.6153362,3329,198.42388611124306,N,OK,,,,simulated
tank_temp,temperature,378079.6346146,1779343247.6153615,181947,21.94513235738558,°C,OK,,,,simulated
CC-PT,pressure,378079.6456482,1779343247.626396,2253520,210.80068776615713,psi,OK,,,,simulated
FI-PT,pressure,378079.6457496,1779343247.6264963,2879692,304.1075979599473,psi,OK,,,,simulated
thrust,thrust,378079.6457675,1779343247.6265142,3323,198.06625819995816,N,OK,,,,simulated
tank_temp,temperature,378079.6458808,1779343247.6266286,181998,22.024089168967965,°C,OK,,,,simulated
CC-PT,pressure,378079.6561712,1779343247.63692,2252516,210.65108008993627,psi,OK,,,,simulated
FI-PT,pressure,378079.6563272,1779343247.637074,2873367,303.1650994020819,psi,OK,,,,simulated
thrust,thrust,378079.656377,1779343247.6371243,3305,196.99337446610343,N,OK,,,,simulated
tank_temp,temperature,378079.6564344,1779343247.637182,181938,21.931198802400456,°C,OK,,,,simulated
CC-PT,pressure,378079.6668793,1779343247.6476278,2260372,211.82171545287554,psi,OK,,,,simulated
FI-PT,pressure,378079.6670205,1779343247.6477673,2874390,303.3175382992671,psi,OK,,,,simulated
thrust,thrust,378079.6670526,1779343247.6477993,3339,199.01993263005124,N,OK,,,,simulated
tank_temp,temperature,378079.6671172,1779343247.6478646,181967,21.976095812908085,°C,OK,,,,simulated
CC-PT,pressure,378079.6771436,1779343247.6578925,2266902,212.7947613948299,psi,OK,,,,simulated
FI-PT,pressure,378079.6772965,1779343247.6580439,2861433,301.38679461321766,psi,OK,,,,simulated
thrust,thrust,378079.6773396,1779343247.6580873,3397,202.4770024391387,N,OK,,,,simulated
tank_temp,temperature,378079.6774031,1779343247.65815,181971,21.982288504012583,°C,OK,,,,simulated
CC-PT,pressure,378079.6877323,1779343247.66848,2268271,212.998758315892,psi,OK,,,,simulated
FI-PT,pressure,378079.6878513,1779343247.668598,2858122,300.89341710727416,psi,OK,,,,simulated
thrust,thrust,378079.6878769,1779343247.6686237,3347,199.4967698450978,N,OK,,,,simulated
tank_temp,temperature,378079.6879051,1779343247.668652,182055,22.112335017207098,°C,OK,,,,simulated
CC-PT,pressure,378079.6984758,1779343247.6792257,2272923,213.6919604172659,psi,OK,,,,simulated
FI-PT,pressure,378079.6986206,1779343247.6793675,2882298,304.49592226695086,psi,OK,,,,simulated
thrust,thrust,378079.6986471,1779343247.6793938,3349,199.61597914885942,N,OK,,,,simulated
tank_temp,temperature,378079.6986761,1779343247.679423,181909,21.886301791892826,°C,OK,,,,simulated
CC-PT,pressure,378079.7088478,1779343247.6895967,2261372,211.97072708257758,psi,OK,,,,simulated
FI-PT,pressure,378079.7090133,1779343247.68976,2877081,303.7185285947953,psi,OK,,,,simulated
thrust,thrust,378079.7090432,1779343247.68979,3347,199.4967698450978,N,OK,,,,simulated
tank_temp,temperature,378079.7090679,1779343247.6898148,181924,21.909524383534702,°C,OK,,,,simulated
CC-PT,pressure,378079.7189654,1779343247.6997128,2273509,213.7792812322713,psi,OK,,,,simulated
FI-PT,pressure,378079.7190542,1779343247.6998012,2880389,304.2114590658497,psi,OK,,,,simulated
thrust,thrust,378079.7190786,1779343247.699825,3413,203.43067686923177,N,OK,,,,simulated
tank_temp,temperature,378079.7191081,1779343247.699855,181952,21.952873221266206,°C,OK,,,,simulated
CC-PT,pressure,378079.72966,1779343247.710409,2264005,212.36307470358307,psi,OK,,,,simulated
FI-PT,pressure,378079.7298318,1779343247.7105787,2869127,302.53329009214525,psi,OK,,,,simulated
thrust,thrust,378079.7298812,1779343247.7106285,3301,196.75495585858016,N,OK,,,,simulated
tank_temp,temperature,378079.729939,1779343247.710686,181946,21.943584184609456,°C,OK,,,,simulated
CC-PT,pressure,378079.7399978,1779343247.720747,2272852,213.68138059155706,psi,OK,,,,simulated
FI-PT,pressure,378079.7401661,1779343247.720913,2881169,304.3276881370173,psi,OK,,,,simulated
thrust,thrust,378079.7401915,1779343247.7209382,3301,196.75495585858016,N,OK,,,,simulated
tank_temp,temperature,378079.7402195,1779343247.7209663,181940,21.934295147952707,°C,OK,,,,simulated
CC-PT,pressure,378079.7503232,1779343247.7310722,2248768,210.092584501813,psi,OK,,,,simulated
FI-PT,pressure,378079.750501,1779343247.7312481,2898412,306.8970956679696,psi,OK,,,,simulated
thrust,thrust,378079.7505502,1779343247.731297,3325,198.1854675037198,N,OK,,,,simulated
tank_temp,temperature,378079.7505829,1779343247.7313297,181945,21.94203601183333,°C,OK,,,,simulated
CC-PT,pressure,378079.7606998,1779343247.7414477,2273829,213.82696495377596,psi,OK,,,,simulated
FI-PT,pressure,378079.7608067,1779343247.7415533,2865729,302.02694857441764,psi,OK,,,,simulated
thrust,thrust,378079.7608477,1779343247.741595,3223,192.10579301187636,N,OK,,,,simulated
tank_temp,temperature,378079.7608892,1779343247.741636,181877,21.83676026305682,°C,OK,,,,simulated
CC-PT,pressure,378079.7713759,1779343247.7521257,2255257,211.05952096694958,psi,OK,,,,simulated
FI-PT,pressure,378079.7715872,1779343247.7523346,2866709,302.17297997152565,psi,OK,,,,simulated
thrust,thrust,378079.7716376,1779343247.7523844,3209,191.2713278855449,N,OK,,,,simulated
tank_temp,temperature,378079.7716735,1779343247.7524207,181938,21.931198802400456,°C,OK,,,,simulated
CC-PT,pressure,378079.7815901,1779343247.7623377,2272249,213.59152657884673,psi,OK,,,,simulated
FI-PT,pressure,378079.7816908,1779343247.7624373,2873959,303.25331428686553,psi,OK,,,,simulated
thrust,thrust,378079.78174,1779343247.7624874,3181,189.602397632882,N,OK,,,,simulated
tank_temp,temperature,378079.7817732,1779343247.76252,181955,21.957517739594582,°C,OK,,,,simulated
CC-PT,pressure,378079.7970822,1779343247.7778304,2251618,210.51726764646384,psi,OK,,,,simulated
FI-PT,pressure,378079.7971966,1779343247.7779436,2895084,306.4011849643212,psi,OK,,,,simulated
thrust,thrust,378079.7972271,1779343247.7779737,3135,186.86058364636438,N,OK,,,,simulated
tank_temp,temperature,378079.7972425,1779343247.7779891,181877,21.83676026305682,°C,OK,,,,simulated
CC-PT,pressure,378079.8082085,1779343247.7889845,2296638,217.22577121565,psi,OK,,,,simulated
FI-PT,pressure,378079.8086003,1779343247.7893476,2900915,307.2700717771139,psi,OK,,,,simulated
thrust,thrust,378079.8086397,1779343247.7893865,3119,185.9069092162713,N,OK,,,,simulated
tank_temp,temperature,378079.8086607,1779343247.7894073,181835,21.771737006459567,°C,OK,,,,simulated
CC-PT,pressure,378079.8185889,1779343247.7993357,2272972,213.6992619871213,psi,OK,,,,simulated
FI-PT,pressure,378079.818726,1779343247.7994735,2874223,303.2926533571069,psi,OK,,,,simulated
thrust,thrust,378079.8187575,1779343247.7995043,3055,182.09221149589894,N,OK,,,,simulated
tank_temp,temperature,378079.818773,1779343247.7995198,181822,21.75161076036994,°C,OK,,,,simulated
CC-PT,pressure,378079.8290378,1779343247.8097856,2286201,215.67053683644977,psi,OK,,,,simulated
FI-PT,pressure,378079.8291178,1779343247.8098648,2892833,306.0657597858619,psi,OK,,,,simulated
thrust,thrust,378079.8291415,1779343247.809889,2971,177.08542073791023,N,OK,,,,simulated
tank_temp,temperature,378079.8291733,1779343247.80992,181989,22.01015561398284,°C,OK,,,,simulated
CC-PT,pressure,378079.8405423,1779343247.8212898,2273706,213.8086365233226,psi,OK,,,,simulated
FI-PT,pressure,378079.8406394,1779343247.821386,2877138,303.7270222576883,psi,OK,,,,simulated
thrust,thrust,378079.8406714,1779343247.821418,2943,175.41649048524732,N,OK,,,,simulated
tank_temp,temperature,378079.8406873,1779343247.821434,181971,21.982288504012583,°C,OK,,,,simulated
CC-PT,pressure,378079.8508851,1779343247.8316324,2267586,212.8966853495461,psi,OK,,,,simulated
FI-PT,pressure,378079.8509553,1779343247.831702,2878425,303.91880022511486,psi,OK,,,,simulated
thrust,thrust,378079.8509861,1779343247.8317332,2871,171.12495554982843,N,OK,,,,simulated
tank_temp,temperature,378079.8510202,1779343247.831767,182001,22.028733687296338,°C,OK,,,,simulated
CC-PT,pressure,378079.8615633,1779343247.8423116,2275449,214.06836379389327,psi,OK,,,,simulated
FI-PT,pressure,378079.8616649,1779343247.8424115,2871825,302.93532346908137,psi,OK,,,,simulated
thrust,thrust,378079.8616831,1779343247.8424299,2817,167.90630434826426,N,OK,,,,simulated
tank_temp,temperature,378079.8617186,1779343247.8424652,181912,21.890946310221203,°C,OK,,,,simulated
CC-PT,pressure,378079.8752891,1779343247.8560374,2291541,216.4662589390587,psi,OK,,,,simulated
FI-PT,pressure,378079.8753811,1779343247.8561277,2879424,304.0676628431872,psi,OK,,,,simulated
thrust,thrust,378079.8753974,1779343247.8561442,2711,161.58821124889755,N,OK,,,,simulated
tank_temp,temperature,378079.8754153,1779343247.856162,181967,21.976095812908085,°C,OK,,,,simulated
CC-PT,pressure,378079.8859852,1779343247.8667328,2288842,216.06407655049287,psi,OK,,,,simulated
FI-PT,pressure,378079.8860829,1779343247.8668296,2857454,300.7938773386332,psi,OK,,,,simulated
thrust,thrust,378079.8861169,1779343247.8668642,2707,161.34979264137428,N,OK,,,,simulated
tank_temp,temperature,378079.8861547,1779343247.8669014,182027,22.068986179475594,°C,OK,,,,simulated
