sensor_name,sensor_kind,t_monotonic,t_wall,raw_value,value,units,status,message,filtered_value,sequence,source
thrust,thrust,33477.8182347,1777362123.8180943,2241,133.5740248649131,N,OK,,,,simulated
tank_temp,temperature,33477.8182526,1777362123.818112,181282,20.91559746126236,°C,OK,,,,simulated
chamber_pressure,pressure,33477.8385147,1777362123.8383746,2063839,182.53601283264314,psi,OK,,,,simulated
injector_pressure,pressure,33477.8386108,1777362123.8384702,2878857,303.98317324914615,psi,OK,,,,simulated
thrust,thrust,33477.8386352,1777362123.8384948,2407,143.46839707712888,N,OK,,,,simulated
tank_temp,temperature,33477.8386926,1777362123.8385525,181417,21.124600786039256,°C,OK,,,,simulated
chamber_pressure,pressure,33477.8596832,1777362123.8595452,2074977,184.19570436426451,psi,OK,,,,simulated
injector_pressure,pressure,33477.8598809,1777362123.8597405,2887659,305.29477361378355,psi,OK,,,,simulated
thrust,thrust,33477.8599098,1777362123.8597693,2491,148.4751878351176,N,OK,,,,simulated
tank_temp,temperature,33477.8599355,1777362123.859795,181301,20.94501274400874,°C,OK,,,,simulated
chamber_pressure,pressure,33477.8811468,1777362123.8810065,2059004,181.81554160303375,psi,OK,,,,simulated
injector_pressure,pressure,33477.881218,1777362123.8810773,2872172,302.98703050458795,psi,OK,,,,simulated
thrust,thrust,33477.881229,1777362123.8810885,2711,161.58821124889755,N,OK,,,,simulated
tank_temp,temperature,33477.881258,1777362123.8811176,181461,21.19272038818876,°C,OK,,,,simulated
chamber_pressure,pressure,33477.9015636,1777362123.9014244,2082917,185.37885670409875,psi,OK,,,,simulated
injector_pressure,pressure,33477.9016741,1777362123.9015334,2863090,301.6337068836339,psi,OK,,,,simulated
thrust,thrust,33477.9016866,1777362123.901546,2803,167.0718392219328,N,OK,,,,simulated
tank_temp,temperature,33477.9016983,1777362123.9015574,181366,21.045643974456873,°C,OK,,,,simulated
chamber_pressure,pressure,33477.9218698,1777362123.9217298,2094420,187.09293748056143,psi,OK,,,,simulated
injector_pressure,pressure,33477.9219391,1777362123.9217985,2887800,305.3157842535715,psi,OK,,,,simulated
thrust,thrust,33477.9219514,1777362123.9218106,2879,171.60179276487497,N,OK,,,,simulated
tank_temp,temperature,33477.9219641,1777362123.9218235,181386,21.076607429979376,°C,OK,,,,simulated
chamber_pressure,pressure,33477.942504,1777362123.9423642,2070740,183.56434208921695,psi,OK,,,,simulated
injector_pressure,pressure,33477.9426062,1777362123.9424655,2874767,303.3737156836648,psi,OK,,,,simulated
thrust,thrust,33477.9426214,1777362123.9424808,3033,180.78090915452094,N,OK,,,,simulated
tank_temp,temperature,33477.9426333,1777362123.9424927,181411,21.115311749382506,°C,OK,,,,simulated
chamber_pressure,pressure,33477.9629421,1777362123.9628022,2100927,188.06255615503264,psi,OK,,,,simulated
injector_pressure,pressure,33477.9630085,1777362123.9628677,2889137,305.51501280248317,psi,OK,,,,simulated
thrust,thrust,33477.9630293,1777362123.962889,3113,185.54928130498638,N,OK,,,,simulated
tank_temp,temperature,33477.963052,1777362123.9629116,181325,20.982168890635744,°C,OK,,,,simulated
chamber_pressure,pressure,33477.9845542,1777362123.9844136,2124734,191.61007602334928,psi,OK,,,,simulated
injector_pressure,pressure,33477.9845987,1777362123.984458,2866615,302.15897287833366,psi,OK,,,,simulated
thrust,thrust,33477.9846084,1777362123.9844677,3225,192.225002315638,N,OK,,,,simulated
tank_temp,temperature,33477.9846194,1777362123.9844787,181301,20.94501274400874,°C,OK,,,,simulated
chamber_pressure,pressure,33478.0050603,1777362124.0049205,2088506,186.21168270250348,psi,OK,,,,simulated
injector_pressure,pressure,33478.0051194,1777362124.0049787,2846990,299.234619645431,psi,OK,,,,simulated
thrust,thrust,33478.0051312,1777362124.0049908,3267,194.72839769463235,N,OK,,,,simulated
tank_temp,temperature,33478.0051439,1777362124.0050032,181241,20.85212237744123,°C,OK,,,,simulated
chamber_pressure,pressure,33478.0252644,1777362124.0251245,2090768,186.54874700888956,psi,OK,,,,simulated
injector_pressure,pressure,33478.0253195,1777362124.025179,2878196,303.88467656191307,psi,OK,,,,simulated
thrust,thrust,33478.0253295,1777362124.025189,3303,196.8741651623418,N,OK,,,,simulated
tank_temp,temperature,33478.0253407,1777362124.0252001,181453,21.18033500597976,°C,OK,,,,simulated
chamber_pressure,pressure,33478.0454736,1777362124.0453334,2091975,186.72860404593993,psi,OK,,,,simulated
injector_pressure,pressure,33478.0455389,1777362124.0453982,2876105,303.5730932442061,psi,OK,,,,simulated
thrust,thrust,33478.0455507,1777362124.0454102,3271,194.96681630215562,N,OK,,,,simulated
tank_temp,temperature,33478.0455636,1777362124.045423,181332,20.99300610006862,°C,OK,,,,simulated
chamber_pressure,pressure,33478.0658361,1777362124.065696,2069930,183.4436426691583,psi,OK,,,,simulated
injector_pressure,pressure,33478.0658903,1777362124.0657494,2889845,305.6205130363122,psi,OK,,,,simulated
thrust,thrust,33478.0659073,1777362124.0657668,3403,202.8346303504236,N,OK,,,,simulated
tank_temp,temperature,33478.06593,1777362124.0657895,181342,21.00848782782987,°C,OK,,,,simulated
chamber_pressure,pressure,33478.0864453,1777362124.0863059,2089614,186.3767875882134,psi,OK,,,,simulated
injector_pressure,pressure,33478.0864992,1777362124.0863588,2878201,303.8854216200616,psi,OK,,,,simulated
thrust,thrust,33478.0865252,1777362124.0863843,3405,202.95383965418523,N,OK,,,,simulated
tank_temp,temperature,33478.0865409,1777362124.0864003,181381,21.06886656609875,°C,OK,,,,simulated
chamber_pressure,pressure,33478.106659,1777362124.1065192,2113537,189.94159280557548,psi,OK,,,,simulated
injector_pressure,pressure,33478.106722,1777362124.1065812,2875212,303.44002585888217,psi,OK,,,,simulated
thrust,thrust,33478.1067471,1777362124.106607,3375,201.1657000977607,N,OK,,,,simulated
tank_temp,temperature,33478.1067623,1777362124.1066217,181514,21.274773545323395,°C,OK,,,,simulated
chamber_pressure,pressure,33478.127181,1777362124.1270418,2104819,188.642509417833,psi,OK,,,,simulated
injector_pressure,pressure,33478.1272902,1777362124.1271498,2877174,303.7323866763576,psi,OK,,,,simulated
thrust,thrust,33478.1273324,1777362124.1271925,3345,199.37756054133615,N,OK,,,,simulated
tank_temp,temperature,33478.127373,1777362124.1272326,181277,20.907856597381738,°C,OK,,,,simulated
chamber_pressure,pressure,33478.1472658,1777362124.1471257,2116879,190.43958967203972,psi,OK,,,,simulated
injector_pressure,pressure,33478.147334,1777362124.1471934,2866760,302.1805795646404,psi,OK,,,,simulated
thrust,thrust,33478.1473446,1777362124.1472042,3337,198.9007233262896,N,OK,,,,simulated
tank_temp,temperature,33478.1473554,1777362124.1472147,181407,21.109119058278004,°C,OK,,,,simulated
chamber_pressure,pressure,33478.167667,1777362124.1675267,2113306,189.90717111911425,psi,OK,,,,simulated
injector_pressure,pressure,33478.1677129,1777362124.1675723,2870409,302.7243230014233,psi,OK,,,,simulated
thrust,thrust,33478.1677412,1777362124.1676006,3221,191.98658370811472,N,OK,,,,simulated
tank_temp,temperature,33478.1677544,1777362124.1676137,181368,21.048740320009124,°C,OK,,,,simulated
chamber_pressure,pressure,33478.1878812,1777362124.1877413,2115737,190.26941839091998,psi,OK,,,,simulated
injector_pressure,pressure,33478.1879145,1777362124.1877737,2855196,300.457409078766,psi,OK,,,,simulated
thrust,thrust,33478.1879234,1777362124.187783,3213,191.50974649306818,N,OK,,,,simulated
tank_temp,temperature,33478.1879353,1777362124.1877947,181431,21.14627520490501,°C,OK,,,,simulated
chamber_pressure,pressure,33478.2082365,1777362124.2080967,2124889,191.6331728259531,psi,OK,,,,simulated
injector_pressure,pressure,33478.2083058,1777362124.2081652,2873197,303.1397674250326,psi,OK,,,,simulated
thrust,thrust,33478.208334,1777362124.2081935,3117,185.78769991250965,N,OK,,,,simulated
tank_temp,temperature,33478.2083488,1777362124.2082083,181283,20.917145634038487,°C,OK,,,,simulated
chamber_pressure,pressure,33478.2285485,1777362124.2284088,2111432,189.62792332505262,psi,OK,,,,simulated
injector_pressure,pressure,33478.2286184,1777362124.2284777,2859030,301.0287196670436,psi,OK,,,,simulated
thrust,thrust,33478.228642,1777362124.2285018,2999,178.75435099057313,N,OK,,,,simulated
tank_temp,temperature,33478.2286591,1777362124.2285185,181376,21.061125702218124,°C,OK,,,,simulated
chamber_pressure,pressure,33478.2486111,1777362124.2484708,2129709,192.35140888111695,psi,OK,,,,simulated
injector_pressure,pressure,33478.2486597,1777362124.248519,2861824,301.44505816043113,psi,OK,,,,simulated
thrust,thrust,33478.2486848,1777362124.2485445,2947,175.6549090927706,N,OK,,,,simulated
tank_temp,temperature,33478.2487008,1777362124.2485604,181459,21.189624042636513,°C,OK,,,,simulated
chamber_pressure,pressure,33478.2688503,1777362124.2687109,2131616,192.63557405895875,psi,OK,,,,simulated
injector_pressure,pressure,33478.2689016,1777362124.268761,2872521,303.039035563354,psi,OK,,,,simulated
thrust,thrust,33478.2689269,1777362124.2687867,2837,169.09839738588062,N,OK,,,,simulated
tank_temp,temperature,33478.2689453,1777362124.2688048,181508,21.265484508666646,°C,OK,,,,simulated
chamber_pressure,pressure,33478.2889508,1777362124.2888107,2119723,190.86337874691233,psi,OK,,,,simulated
injector_pressure,pressure,33478.2890154,1777362124.2888749,2873861,303.23871114715473,psi,OK,,,,simulated
thrust,thrust,33478.2890277,1777362124.288887,2763,164.6876531467001,N,OK,,,,simulated
tank_temp,temperature,33478.2890391,1777362124.2888985,181513,21.27322537254727,°C,OK,,,,simulated
chamber_pressure,pressure,33478.3093867,1777362124.3092475,2118548,190.68829008201243,psi,OK,,,,simulated
injector_pressure,pressure,33478.3094843,1777362124.3093438,2853657,300.22808018065456,psi,OK,,,,simulated
thrust,thrust,33478.3095398,1777362124.3093998,2605,155.27011814953084,N,OK,,,,simulated
tank_temp,temperature,33478.3095633,1777362124.3094225,181358,21.033258592247872,°C,OK,,,,simulated
chamber_pressure,pressure,33478.3298661,1777362124.3297265,2133093,192.85566423602867,psi,OK,,,,simulated
injector_pressure,pressure,33478.3299377,1777362124.329797,2883117,304.61796279167686,psi,OK,,,,simulated
thrust,thrust,33478.329957,1777362124.3298168,2375,141.5610482169427,N,OK,,,,simulated
tank_temp,temperature,33478.3299817,1777362124.3298411,181419,21.127697131591507,°C,OK,,,,simulated
chamber_pressure,pressure,33478.3502945,1777362124.3501544,2169002,198.20652284699946,psi,OK,,,,simulated
injector_pressure,pressure,33478.3503564,1777362124.3502157,2856139,300.59792704557503,psi,OK,,,,simulated
thrust,thrust,33478.3503677,1777362124.350227,2211,131.78588530848856,N,OK,,,,simulated
tank_temp,temperature,33478.3503783,1777362124.3502376,181411,21.115311749382506,°C,OK,,,,simulated
chamber_pressure,pressure,33478.3707993,1777362124.3706594,2160877,196.99580335567035,psi,OK,,,,simulated
injector_pressure,pressure,33478.3708506,1777362124.3707101,2869645,302.6104781163309,psi,OK,,,,simulated
thrust,thrust,33478.3708795,1777362124.3707392,2109,125.70621081664513,N,OK,,,,simulated
tank_temp,temperature,33478.3708933,1777362124.3707528,181332,20.99300610006862,°C,OK,,,,simulated
chamber_pressure,pressure,33478.3912879,1777362124.391148,2159880,196.8472387608574,psi,OK,,,,simulated
injector_pressure,pressure,33478.3913731,1777362124.3912325,2869958,302.6571187564276,psi,OK,,,,simulated
thrust,thrust,33478.3914088,1777362124.3912692,1933,115.21579208562116,N,OK,,,,simulated
tank_temp,temperature,33478.3914501,1777362124.3913095,181331,20.991457927292494,°C,OK,,,,simulated
chamber_pressure,pressure,33478.4115355,1777362124.4113955,2148274,195.11780978653547,psi,OK,,,,simulated
injector_pressure,pressure,33478.4116095,1777362124.4114687,2861790,301.43999176502126,psi,OK,,,,simulated
thrust,thrust,33478.4116204,1777362124.4114797,1731,103.17565240569593,N,OK,,,,simulated
tank_temp,temperature,33478.411631,1777362124.4114902,181476,21.21594297983064,°C,OK,,,,simulated
chamber_pressure,pressure,33478.4316361,1777362124.4314961,2157401,196.47783893082604,psi,OK,,,,simulated
injector_pressure,pressure,33478.4316991,1777362124.4315584,2860425,301.236590890478,psi,OK,,,,simulated
thrust,thrust,33478.4317216,1777362124.4315813,1529,91.1355127257707,N,OK,,,,simulated
tank_temp,temperature,33478.4317405,1777362124.4315999,181445,21.16794962377076,°C,OK,,,,simulated
chamber_pressure,pressure,33478.452111,1777362124.4519715,2156580,196.35550038284066,psi,OK,,,,simulated
injector_pressure,pressure,33478.4521918,1777362124.4520512,2875922,303.5458241159706,psi,OK,,,,simulated
thrust,thrust,33478.4522036,1777362124.452063,1379,82.194814943648,N,OK,,,,simulated
tank_temp,temperature,33478.4522144,1777362124.4520738,181423,21.133889822696005,°C,OK,,,,simulated
chamber_pressure,pressure,33478.4723966,1777362124.4722576,2172593,198.7416236092595,psi,OK,,,,simulated
injector_pressure,pressure,33478.4725022,1777362124.4723616,2865938,302.05809200502534,psi,OK,,,,simulated
thrust,thrust,33478.4725253,1777362124.4723847,1149,68.48574501105986,N,OK,,,,simulated
tank_temp,temperature,33478.4725457,1777362124.472405,181513,21.27322537254727,°C,OK,,,,simulated
chamber_pressure,pressure,33478.4927638,1777362124.4926243,2170335,198.4051553493923,psi,OK,,,,simulated
injector_pressure,pressure,33478.4928072,1777362124.4926667,2860607,301.26371100708377,psi,OK,,,,simulated
thrust,thrust,33478.4928195,1777362124.4926789,961,57.28007045746608,N,OK,,,,simulated
tank_temp,temperature,33478.4928318,1777362124.4926913,181373,21.05648118388975,°C,OK,,,,simulated
chamber_pressure,pressure,33478.5128696,1777362124.5127301,2149139,195.24670484622774,psi,OK,,,,simulated
injector_pressure,pressure,33478.5129415,1777362124.5128007,2836912,297.7328804412938,psi,OK,,,,simulated
thrust,thrust,33478.5129519,1777362124.5128112,809,48.22016337158175,N,OK,,,,simulated
tank_temp,temperature,33478.5129618,1777362124.5128212,181474,21.21284663427839,°C,OK,,,,simulated
chamber_pressure,pressure,33478.5332639,1777362124.5331244,2180040,199.85131321565075,psi,OK,,,,simulated
injector_pressure,pressure,33478.5333442,1777362124.5332036,2846895,299.22046354060933,psi,OK,,,,simulated
thrust,thrust,33478.5333599,1777362124.5332193,577,34.391884135231976,N,OK,,,,simulated
tank_temp,temperature,33478.5333714,1777362124.5332308,181443,21.16485327821851,°C,OK,,,,simulated
chamber_pressure,pressure,33478.553491,1777362124.553351,2184359,200.49489444433388,psi,OK,,,,simulated
injector_pressure,pressure,33478.5535593,1777362124.5534184,2865268,301.958254213125,psi,OK,,,,simulated
thrust,thrust,33478.5535719,1777362124.5534313,333,19.848349076312388,N,OK,,,,simulated
tank_temp,temperature,33478.5535826,1777362124.5534418,181442,21.163305105442383,°C,OK,,,,simulated
chamber_pressure,pressure,33478.5736155,1777362124.5734758,2173247,198.83907721508464,psi,OK,,,,simulated
injector_pressure,pressure,33478.5737206,1777362124.57358,2854667,300.3785819266536,psi,OK,,,,simulated
thrust,thrust,33478.5737443,1777362124.5736039,109,6.49690705500916,N,OK,,,,simulated
tank_temp,temperature,33478.5737662,1777362124.5736256,181480,21.22213567093514,°C,OK,,,,simulated
chamber_pressure,pressure,33478.5937544,1777362124.5936146,2174523,199.02921605458445,psi,OK,,,,simulated
injector_pressure,pressure,33478.5937976,1777362124.5936568,2842253,298.52875155553244,psi,OK,,,,simulated
thrust,thrust,33478.5938066,1777362124.5936658,-71,4.231930283538077,N,OK,,,,simulated
tank_temp,temperature,33478.5938157,1777362124.593675,181462,21.194268560964886,°C,OK,,,,simulated
chamber_pressure,pressure,33478.6138207,1777362124.6136808,2191089,201.49774271222864,psi,OK,,,,simulated
injector_pressure,pressure,33478.6138923,1777362124.6137516,2844553,298.87147830384714,psi,OK,,,,simulated
thrust,thrust,33478.6139051,1777362124.6137645,-219,13.053418761899138,N,OK,,,,simulated
tank_temp,temperature,33478.6139177,1777362124.613777,181471,21.208202115950012,°C,OK,,,,simulated
chamber_pressure,pressure,33478.633939,1777362124.633799,2182980,200.28940740697476,psi,OK,,,,simulated
injector_pressure,pressure,33478.633994,1777362124.6338532,2847091,299.24966982003093,psi,OK,,,,simulated
thrust,thrust,33478.6340054,1777362124.6338649,-503,29.981139896051445,N,OK,,,,simulated
tank_temp,temperature,33478.634017,1777362124.6338766,181473,21.211298461502263,°C,OK,,,,simulated
chamber_pressure,pressure,33478.6540066,1777362124.653867,2195099,202.09527934733384,psi,OK,,,,simulated
injector_pressure,pressure,33478.6541402,1777362124.6539996,2856230,300.6114871038779,psi,OK,,,,simulated
thrust,thrust,33478.6541657,1777362124.6540256,-637,37.968163248081055,N,OK,,,,simulated
tank_temp,temperature,33478.6541843,1777362124.654044,181584,21.383145639652156,°C,OK,,,,simulated
chamber_pressure,pressure,33478.6744662,1777362124.674326,2195991,202.22819772102807,psi,OK,,,,simulated
injector_pressure,pressure,33478.6745519,1777362124.6744115,2852360,300.034812096931,psi,OK,,,,simulated
thrust,thrust,33478.6745816,1777362124.6744416,-931,55.49193090104154,N,OK,,,,simulated
tank_temp,temperature,33478.6746109,1777362124.6744707,181441,21.16175693266626,°C,OK,,,,simulated
chamber_pressure,pressure,33478.6948273,1777362124.6946878,2193655,201.8801065540441,psi,OK,,,,simulated
injector_pressure,pressure,33478.6948978,1777362124.6947572,2857648,300.8227855947954,psi,OK,,,,simulated
thrust,thrust,33478.694912,1777362124.6947715,-1117,66.57839615087369,N,OK,,,,simulated
tank_temp,temperature,33478.6949251,1777362124.6947844,181529,21.29799613696527,°C,OK,,,,simulated
chamber_pressure,pressure,33478.7148779,1777362124.7147381,2190728,201.4439495139062,psi,OK,,,,simulated
injector_pressure,pressure,33478.7149289,1777362124.7147882,2838541,297.97562038607845,psi,OK,,,,simulated
thrust,thrust,33478.7149504,1777362124.7148101,-1283,76.47276836308947,N,OK,,,,simulated
tank_temp,temperature,33478.7149691,1777362124.7148283,181506,21.262388163114395,°C,OK,,,,simulated
chamber_pressure,pressure,33478.7350104,1777362124.7348704,2228191,207.02637219743397,psi,OK,,,,simulated
injector_pressure,pressure,33478.7350872,1777362124.7349465,2855844,300.5539686148129,psi,OK,,,,simulated
thrust,thrust,33478.7350984,1777362124.734958,-1525,90.89709411824742,N,OK,,,,simulated
tank_temp,temperature,33478.7351093,1777362124.7349687,181447,21.17104596932301,°C,OK,,,,simulated
chamber_pressure,pressure,33478.7553287,1777362124.755189,2201272,203.01512813748457,psi,OK,,,,simulated
injector_pressure,pressure,33478.7554268,1777362124.7552862,2840013,298.19496550499986,psi,OK,,,,simulated
thrust,thrust,33478.7554486,1777362124.755308,-1687,100.55304772293994,N,OK,,,,simulated
tank_temp,temperature,33478.7554673,1777362124.7553267,181523,21.28870710030852,°C,OK,,,,simulated
chamber_pressure,pressure,33478.7760927,1777362124.7759528,2215015,205.06299496447983,psi,OK,,,,simulated
injector_pressure,pressure,33478.7761905,1777362124.7760499,2841186,298.3697561466403,psi,OK,,,,simulated
thrust,thrust,33478.7762174,1777362124.7760773,-1919,114.38132695928971,N,OK,,,,simulated
tank_temp,temperature,33478.7762432,1777362124.776103,181419,21.127697131591507,°C,OK,,,,simulated
